date,TSX,CAC,DAX,Eurostoxx50,NIKKEI225,FTSE100,SP500,IBOVESPA,CAD,EUR,EUR,EUR,JPY,GBP,USD,BRL
21.06.00,10197.27,6490.76,7100.09,5253.3,17210.08,6477.8,1479.13,17254.26,0.6786,0.9442,0.9442,0.9442,0.009472,1.4986,1,0.5522
22.06.00,10064.46,6474.88,7053.67,5231.93,17106.01,6413.8,1452.18,17254.26,0.6771,0.9355,0.9355,0.9355,0.009558,1.5126,1,0.552
23.06.00,10091.09,6545.35,6980.41,5240.58,16963.21,6391.5,1441.48,16977.26,0.6744,0.9359,0.9359,0.9359,0.009547,1.5011,1,0.5477
24.06.00,10091.09,6545.35,6980.41,5240.58,16963.21,6391.5,1441.48,16977.26,0.6744,0.9359,0.9359,0.9359,0.009547,1.5011,1,0.5477
25.06.00,10091.09,6545.35,6980.41,5240.58,16963.21,6391.5,1441.48,16977.26,0.6744,0.9359,0.9359,0.9359,0.009547,1.5011,1,0.5477
26.06.00,10227.39,6586.26,7027.19,5235.39,16925.4,6405.2,1455.31,16744.8,0.6746,0.9369,0.9369,0.9369,0.009465,1.4969,1,0.5489
27.06.00,10165.51,6568.09,7048.96,5209.53,17279.06,6375.3,1450.55,16512.93,0.6756,0.9459,0.9459,0.9459,0.009494,1.5073,1,0.5486
28.06.00,10231.33,6607.96,7056.05,5229.17,17370.17,6313.5,1454.82,16842.29,0.6765,0.9401,0.9401,0.9401,0.009472,1.5131,1,0.5496
29.06.00,10110.98,6400.82,6874.54,5061.63,17475.9,6239,1442.39,16407.16,0.6746,0.952,0.952,0.952,0.009495,1.5188,1,0.5525
30.06.00,10195.45,6446.54,6898.21,5145.35,17411.05,6312.7,1454.6,16727.95,0.6755,0.9525,0.9525,0.9525,0.009436,1.5141,1,0.5556
01.07.00,10195.45,6446.54,6898.21,5145.35,17411.05,6312.7,1454.6,16727.95,0.6755,0.9525,0.9525,0.9525,0.009436,1.5141,1,0.5556
02.07.00,10195.45,6446.54,6898.21,5145.35,17411.05,6312.7,1454.6,16727.95,0.6755,0.9525,0.9525,0.9525,0.009436,1.5141,1,0.5556
03.07.00,10195.45,6508.47,6958.96,5187.01,17614.66,6470.4,1469.54,17088.54,0.6752,0.9502,0.9502,0.9502,0.009462,1.5135,1,0.5513
04.07.00,10301.41,6494.77,6944.36,5185.87,17470.15,6417,1469.54,17279.21,0.6734,0.9513,0.9513,0.9513,0.009426,1.5152,1,0.5523
05.07.00,10323.75,6462.7,6961.73,5166.25,17435.95,6382.5,1446.23,17134.93,0.6714,0.9525,0.9525,0.9525,0.009348,1.5074,1,0.5545
06.07.00,10242.56,6453.97,6951.09,5152.38,17282.37,6419.6,1456.67,17348.07,0.6733,0.9507,0.9507,0.9507,0.009305,1.5073,1,0.5551
07.07.00,10380.28,6565.97,7052.22,5251.65,17398.24,6497.5,1478.9,17598.83,0.6755,0.9484,0.9484,0.9484,0.009267,1.5139,1,0.5556
08.07.00,10380.28,6565.97,7052.22,5251.65,17398.24,6497.5,1478.9,17598.83,0.6755,0.9484,0.9484,0.9484,0.009267,1.5139,1,0.5556
09.07.00,10380.28,6565.97,7052.22,5251.65,17398.24,6497.5,1478.9,17598.83,0.6755,0.9484,0.9484,0.9484,0.009267,1.5139,1,0.5556
10.07.00,10235.39,6487.42,7070.82,5263.97,17572.68,6466.2,1475.62,17471.63,0.6766,0.9553,0.9553,0.9553,0.009343,1.513,1,0.5576
11.07.00,10350.27,6490.35,7003.98,5231.33,17504.36,6475.8,1480.88,16880.66,0.6759,0.9527,0.9527,0.9527,0.009337,1.5172,1,0.5548
12.07.00,10572.85,6536.51,7065.97,5249.15,17342.13,6518.5,1492.92,17053.38,0.6747,0.9424,0.9424,0.9424,0.009249,1.5064,1,0.5548
13.07.00,10679.32,6570.36,7195.99,5299.54,17036.9,6475.7,1495.84,16444.25,0.6749,0.9372,0.9372,0.9372,0.009249,1.5034,1,0.5519
14.07.00,10778.8,6570.36,7318.38,5320.06,17142.9,6475.4,1509.98,16880.95,0.6735,0.9385,0.9385,0.9385,0.009283,1.5006,1,0.5549
15.07.00,10778.8,6570.36,7318.38,5320.06,17142.9,6475.4,1509.98,16880.95,0.6735,0.9385,0.9385,0.9385,0.009283,1.5006,1,0.5549
16.07.00,10778.8,6570.36,7318.38,5320.06,17142.9,6475.4,1509.98,16880.95,0.6735,0.9385,0.9385,0.9385,0.009283,1.5006,1,0.5549
17.07.00,10844.52,6619.25,7430.7,5357.19,17286.83,6525.5,1510.49,17387.88,0.6747,0.9366,0.9366,0.9366,0.009255,1.4948,1,0.5571
18.07.00,10735.47,6514.54,7406.91,5314.95,16945.07,6450.5,1493.74,17368.59,0.6773,0.9248,0.9248,0.9248,0.009248,1.4977,1,0.5566
19.07.00,10633.15,6495.11,7366.57,5294.76,16983.57,6465.4,1481.96,16927.55,0.6771,0.9246,0.9246,0.9246,0.009233,1.4982,1,0.5545
20.07.00,10740.8,6563.77,7480.14,5316.51,16983.57,6469,1495.57,17203.62,0.679,0.9331,0.9331,0.9331,0.009286,1.5116,1,0.5565
21.07.00,10842.08,6464.12,7373.26,5238.02,16811.49,6378.4,1480.19,17318.24,0.6801,0.9369,0.9369,0.9369,0.00918,1.517,1,0.5565
22.07.00,10842.08,6464.12,7373.26,5238.02,16811.49,6378.4,1480.19,17318.24,0.6801,0.9369,0.9369,0.9369,0.00918,1.517,1,0.5565
23.07.00,10842.08,6464.12,7373.26,5238.02,16811.49,6378.4,1480.19,17318.24,0.6801,0.9369,0.9369,0.9369,0.00918,1.517,1,0.5565
24.07.00,10783.48,6502.57,7328.31,5237.95,16547.12,6381.3,1464.29,17385.98,0.6824,0.9337,0.9337,0.9337,0.00919,1.5153,1,0.558
25.07.00,10867.07,6463.91,7329.04,5212.83,16573.59,6390.7,1474.47,17049.42,0.6818,0.9385,0.9385,0.9385,0.009166,1.5166,1,0.558
26.07.00,10916.07,6493,7302.12,5222.83,16502.61,6387.1,1452.42,17121.3,0.6826,0.9428,0.9428,0.9428,0.009157,1.5155,1,0.559
27.07.00,10696.23,6511.53,7183.44,5097.41,16182.01,6352.1,1449.62,16948.73,0.6793,0.9317,0.9317,0.9317,0.009161,1.5141,1,0.5618
28.07.00,10342.98,6415.72,7128.3,5061.83,15838.57,6335.7,1419.89,16485.69,0.6765,0.923,0.923,0.923,0.009125,1.5027,1,0.5605
29.07.00,10342.98,6415.72,7128.3,5061.83,15838.57,6335.7,1419.89,16485.69,0.6765,0.923,0.923,0.923,0.009125,1.5027,1,0.5605
30.07.00,10342.98,6415.72,7128.3,5061.83,15838.57,6335.7,1419.89,16485.69,0.6765,0.923,0.923,0.923,0.009125,1.5027,1,0.5605
31.07.00,10406.31,6542.49,7190.37,5122.8,15727.49,6365.3,1430.83,16454.6,0.6726,0.9266,0.9266,0.9266,0.00914,1.4997,1,0.562
01.08.00,10352.86,6532.29,7145.53,5104.23,16099.67,6379.3,1438.1,16289.87,0.6723,0.9147,0.9147,0.9147,0.009153,1.492,1,0.5593
02.08.00,10368.48,6529.91,7112.45,5091.86,16206.19,6391.3,1438.7,16314.47,0.6761,0.9136,0.9136,0.9136,0.009176,1.4957,1,0.5571
03.08.00,10413.68,6354.93,7037.91,4995.82,15814.44,6317.1,1452.56,16720.76,0.6736,0.9061,0.9061,0.9061,0.009232,1.4977,1,0.5577
04.08.00,10567.53,6461.35,7016.59,5049.45,15667.36,6363.5,1462.93,16761.25,0.6716,0.9083,0.9083,0.9083,0.009206,1.5065,1,0.558
05.08.00,10567.53,6461.35,7016.59,5049.45,15667.36,6363.5,1462.93,16761.25,0.6716,0.9083,0.9083,0.9083,0.009206,1.5065,1,0.558
06.08.00,10567.53,6461.35,7016.59,5049.45,15667.36,6363.5,1462.93,16761.25,0.6716,0.9083,0.9083,0.9083,0.009206,1.5065,1,0.558
07.08.00,10567.53,6519.04,7113.22,5088.41,16002.71,6387.8,1479.32,16995.8,0.6727,0.9071,0.9071,0.9071,0.009166,1.5136,1,0.5568
08.08.00,10858.72,6532.44,7123.81,5105.52,15820.11,6358.1,1482.8,16884.77,0.6725,0.9022,0.9022,0.9022,0.009204,1.505,1,0.5571
09.08.00,10863.01,6570.18,7226.71,5158.12,16034.6,6414,1472.87,16533.67,0.6744,0.9006,0.9006,0.9006,0.009276,1.502,1,0.557
10.08.00,10796.49,6562.54,7280.97,5182.06,15975.65,6387.3,1460.25,16834.8,0.6743,0.9083,0.9083,0.9083,0.009198,1.4976,1,0.5568
11.08.00,10788.79,6553,7322.98,5179.68,16117.5,6384.5,1471.84,17395,0.6738,0.9026,0.9026,0.9026,0.009224,1.5015,1,0.5559
12.08.00,10788.79,6553,7322.98,5179.68,16117.5,6384.5,1471.84,17395,0.6738,0.9026,0.9026,0.9026,0.009224,1.5015,1,0.5559
13.08.00,10788.79,6553,7322.98,5179.68,16117.5,6384.5,1471.84,17395,0.6738,0.9026,0.9026,0.9026,0.009224,1.5015,1,0.5559
14.08.00,10999.13,6609.36,7331.67,5218.59,16153.91,6419.9,1491.56,17810.63,0.6733,0.9056,0.9056,0.9056,0.009135,1.5055,1,0.5546
15.08.00,11032.25,6636.61,7307.43,5203.14,16298.29,6475.5,1484.43,17744.13,0.6738,0.9135,0.9135,0.9135,0.009169,1.5043,1,0.5545
16.08.00,11031,6684.08,7315.27,5223.7,16356.03,6532,1479.85,17330.77,0.6767,0.9161,0.9161,0.9161,0.009209,1.5005,1,0.5522
17.08.00,11098.2,6635.34,7278.43,5192.06,16161.03,6518.2,1496.07,17702.52,0.6778,0.9162,0.9162,0.9162,0.009206,1.4977,1,0.5525
18.08.00,11133.8,6594.35,7232.42,5180.7,16280.49,6543.7,1491.72,17313.69,0.6777,0.9064,0.9064,0.9064,0.009224,1.4895,1,0.5504
19.08.00,11133.8,6594.35,7232.42,5180.7,16280.49,6543.7,1491.72,17313.69,0.6777,0.9064,0.9064,0.9064,0.009224,1.4895,1,0.5504
20.08.00,11133.8,6594.35,7232.42,5180.7,16280.49,6543.7,1491.72,17313.69,0.6777,0.9064,0.9064,0.9064,0.009224,1.4895,1,0.5504
21.08.00,11073.3,6571.63,7199.34,5165.44,16040.18,6542.2,1499.48,17083.38,0.6769,0.9017,0.9017,0.9017,0.009201,1.4872,1,0.549
22.08.00,11137.2,6513.71,7249.2,5161.42,16454.74,6584.8,1498.13,17224.43,0.6772,0.8964,0.8964,0.8964,0.009232,1.4816,1,0.5507
23.08.00,11107.8,6501.7,7232.78,5160.14,16436.65,6566.2,1505.97,17450.44,0.6732,0.9017,0.9017,0.9017,0.009349,1.4873,1,0.5489
24.08.00,11179,6461.93,7230.26,5123.99,16670.82,6557,1508.31,17310.96,0.6723,0.9021,0.9021,0.9021,0.009359,1.4813,1,0.5495
25.08.00,11246,6595.11,7307.17,5175.65,16911.33,6563.7,1506.45,17642.67,0.6739,0.9021,0.9021,0.9021,0.009357,1.4692,1,0.5484
26.08.00,11246,6595.11,7307.17,5175.65,16911.33,6563.7,1506.45,17642.67,0.6739,0.9021,0.9021,0.9021,0.009357,1.4692,1,0.5484
27.08.00,11246,6595.11,7307.17,5175.65,16911.33,6563.7,1506.45,17642.67,0.6739,0.9021,0.9021,0.9021,0.009357,1.4692,1,0.5484
28.08.00,11224.5,6615.02,7339.22,5204.18,17181.12,6563.7,1514.09,17460.33,0.6746,0.9002,0.9002,0.9002,0.00939,1.4692,1,0.546
29.08.00,11128.4,6633.99,7294.4,5188.93,17141.75,6586.3,1509.84,17354.89,0.6735,0.8921,0.8921,0.8921,0.00943,1.4561,1,0.5474
30.08.00,11173.6,6634.62,7185.56,5166.91,16901.67,6615.1,1502.59,17414.28,0.6769,0.894,0.894,0.894,0.009387,1.4598,1,0.5484
31.08.00,11247.9,6625.42,7216.45,5175.12,16861.26,6672.7,1517.68,17346.7,0.6794,0.8878,0.8878,0.8878,0.009372,1.4473,1,0.5484
01.09.00,11388.8,6813.66,7344.67,5298.64,16739.78,6795,1520.77,17577.42,0.6807,0.8997,0.8997,0.8997,0.009359,1.4642,1,0.5483
02.09.00,11388.8,6813.66,7344.67,5298.64,16739.78,6795,1520.77,17577.42,0.6807,0.8997,0.8997,0.8997,0.009359,1.4642,1,0.5483
03.09.00,11388.8,6813.66,7344.67,5298.64,16739.78,6795,1520.77,17577.42,0.6807,0.8997,0.8997,0.8997,0.009359,1.4642,1,0.5483
04.09.00,11388.8,6922.33,7445.56,5392.63,16688.21,6798.1,1520.77,17613.17,0.6785,0.8978,0.8978,0.8978,0.00945,1.458,1,0.5477
05.09.00,11328.2,6856.76,7395.07,5326.69,16452.27,6752.5,1507.08,17424.97,0.6773,0.8903,0.8903,0.8903,0.009447,1.4548,1,0.5492
06.09.00,11150.7,6796.79,7333.02,5299.24,16399.87,6694.7,1492.25,17589.66,0.6751,0.8702,0.8702,0.8702,0.009445,1.4367,1,0.5495
07.09.00,11061.6,6834.46,7373.34,5329.06,16300.46,6689.2,1502.51,17589.66,0.6774,0.8713,0.8713,0.8713,0.009513,1.438,1,0.5493
08.09.00,10819.8,6703.36,7267.77,5229.04,16501.55,6600.7,1494.5,17433.17,0.6771,0.8672,0.8672,0.8672,0.009423,1.4151,1,0.5504
09.09.00,10819.8,6703.36,7267.77,5229.04,16501.55,6600.7,1494.5,17433.17,0.6771,0.8672,0.8672,0.8672,0.009423,1.4151,1,0.5504
10.09.00,10819.8,6703.36,7267.77,5229.04,16501.55,6600.7,1494.5,17433.17,0.6771,0.8672,0.8672,0.8672,0.009423,1.4151,1,0.5504
11.09.00,10682.1,6675.01,7214.45,5233.87,16130.9,6582,1489.26,17287.65,0.6755,0.8577,0.8577,0.8577,0.009428,1.4024,1,0.5492
12.09.00,10557,6697.8,7135.75,5222.37,16040.23,6555.5,1481.99,16882.69,0.6755,0.864,0.864,0.864,0.009362,1.4066,1,0.5466
13.09.00,10749.6,6568.89,7006.26,5153.2,16190.52,6478.2,1484.91,16998.51,0.6742,0.8594,0.8594,0.8594,0.009333,1.4094,1,0.546
14.09.00,11078.1,6637.91,7048.5,5204.62,16213.28,6555.5,1480.87,16768.53,0.6726,0.8644,0.8644,0.8644,0.009292,1.4074,1,0.5441
15.09.00,11063.6,6614.65,6999.54,5199.14,16213.28,6417.3,1465.81,16563.18,0.6744,0.8543,0.8543,0.8543,0.009335,1.3977,1,0.5423
16.09.00,11063.6,6614.65,6999.54,5199.14,16213.28,6417.3,1465.81,16563.18,0.6744,0.8543,0.8543,0.8543,0.009335,1.3977,1,0.5423
17.09.00,11063.6,6614.65,6999.54,5199.14,16213.28,6417.3,1465.81,16563.18,0.6744,0.8543,0.8543,0.8543,0.009335,1.3977,1,0.5423
18.09.00,10782,6522.38,6891.69,5129.43,16061.16,6410.2,1444.51,15913.13,0.6719,0.8537,0.8537,0.8537,0.009353,1.4063,1,0.5384
19.09.00,10914.5,6529.95,6937.74,5117.15,16124.19,6403.5,1459.9,16188.45,0.6743,0.8509,0.8509,0.8509,0.009347,1.4091,1,0.5401
20.09.00,10813.1,6405.43,6765.23,5051.4,16458.31,6279.9,1451.34,16077.7,0.6735,0.8493,0.8493,0.8493,0.009388,1.4105,1,0.5391
21.09.00,10601,6254.77,6682.92,4941.06,16311.05,6199.2,1449.05,16146.02,0.6725,0.8599,0.8599,0.8599,0.009381,1.4375,1,0.5394
22.09.00,10566,6258.58,6740.25,4945.37,15818.25,6205.9,1448.72,16353.09,0.672,0.8766,0.8766,0.8766,0.009266,1.4537,1,0.5423
23.09.00,10566,6258.58,6740.25,4945.37,15818.25,6205.9,1448.72,16353.09,0.672,0.8766,0.8766,0.8766,0.009266,1.4537,1,0.5423
24.09.00,10566,6258.58,6740.25,4945.37,15818.25,6205.9,1448.72,16353.09,0.672,0.8766,0.8766,0.8766,0.009266,1.4537,1,0.5423
25.09.00,10631,6336.28,6788.69,4984.29,15992.9,6257.1,1439.03,16318.55,0.6732,0.8745,0.8745,0.8745,0.009273,1.4526,1,0.5417
26.09.00,10478.6,6294.06,6765.04,4934.89,15928.62,6213.2,1427.21,16254.93,0.6725,0.8828,0.8828,0.8828,0.009295,1.4638,1,0.5404
27.09.00,10250,6319.79,6814.06,4949.87,15639.95,6269.3,1426.57,15848.12,0.6688,0.8834,0.8834,0.8834,0.009312,1.4645,1,0.5405
28.09.00,10431.9,6311.03,6832.76,4934.08,15626.96,6264.1,1458.29,16013.69,0.6665,0.8791,0.8791,0.8791,0.009292,1.4623,1,0.5426
29.09.00,10377.9,6266.63,6798.12,4915.18,15747.26,6294.2,1436.51,15928.39,0.6653,0.8828,0.8828,0.8828,0.009247,1.4754,1,0.5423
30.09.00,10377.9,6266.63,6798.12,4915.18,15747.26,6294.2,1436.51,15928.39,0.6653,0.8828,0.8828,0.8828,0.009247,1.4754,1,0.5423
01.10.00,10377.9,6266.63,6798.12,4915.18,15747.26,6294.2,1436.51,15928.39,0.6653,0.8828,0.8828,0.8828,0.009247,1.4754,1,0.5423
02.10.00,10442.8,6349.24,6862.26,4961.88,15902.51,6284.5,1436.23,15559.3,0.6625,0.8773,0.8773,0.8773,0.009187,1.4662,1,0.54
03.10.00,10456.4,6400.43,6862.26,5003.46,15912.09,6345,1426.46,15633.27,0.665,0.8757,0.8757,0.8757,0.009186,1.4596,1,0.54
04.10.00,10524.7,6296.13,6823.43,4959.41,16149.08,6334.9,1434.32,15876.39,0.6693,0.8746,0.8746,0.8746,0.009149,1.4597,1,0.5397
05.10.00,10701.4,6335.12,6892.49,4997.25,16099.26,6382,1436.28,16362.05,0.6678,0.8691,0.8691,0.8691,0.009164,1.4439,1,0.5414
06.10.00,10432.5,6258.41,6776.39,4958.37,15994.24,6391.2,1408.99,15945.91,0.6651,0.8684,0.8684,0.8684,0.009193,1.4459,1,0.5391
07.10.00,10432.5,6258.41,6776.39,4958.37,15994.24,6391.2,1408.99,15945.91,0.6651,0.8684,0.8684,0.8684,0.009193,1.4459,1,0.5391
08.10.00,10432.5,6258.41,6776.39,4958.37,15994.24,6391.2,1408.99,15945.91,0.6651,0.8684,0.8684,0.8684,0.009193,1.4459,1,0.5391
09.10.00,10432.5,6110.06,6680.78,4844.44,15994.24,6264.8,1402.03,15855.31,0.6655,0.8687,0.8687,0.8687,0.00919,1.4487,1,0.5397
10.10.00,10394.8,6143.3,6673.15,4867.33,15827.72,6247.7,1387.02,15747.09,0.6661,0.8716,0.8716,0.8716,0.00928,1.4546,1,0.5388
11.10.00,10145,5956.12,6561.63,4743.47,15513.57,6117.6,1364.59,15526.05,0.6643,0.8683,0.8683,0.8683,0.009286,1.4628,1,0.5374
12.10.00,10026.9,5990.7,6465.26,4747.87,15550.64,6131.9,1329.78,15526.05,0.6598,0.863,0.863,0.863,0.009285,1.4714,1,0.5375
13.10.00,10320.8,6064.21,6661.3,4782.74,15330.31,6209.6,1374.17,15385.08,0.6597,0.856,0.856,0.856,0.00928,1.4498,1,0.5322
14.10.00,10320.8,6064.21,6661.3,4782.74,15330.31,6209.6,1374.17,15385.08,0.6597,0.856,0.856,0.856,0.00928,1.4498,1,0.5322
15.10.00,10320.8,6064.21,6661.3,4782.74,15330.31,6209.6,1374.17,15385.08,0.6597,0.856,0.856,0.856,0.00928,1.4498,1,0.5322
16.10.00,10493,6088.04,6627.25,4793.14,15512.32,6285.7,1374.62,15241.85,0.6587,0.8498,0.8498,0.8498,0.009252,1.4477,1,0.5362
17.10.00,10132.6,6067.15,6531.71,4760.92,15340.22,6203.2,1349.97,14870.13,0.6586,0.8543,0.8543,0.8543,0.00926,1.4503,1,0.5345
18.10.00,9926.8,5937.35,6483,4658.85,14872.48,6148.2,1342.13,14420.72,0.6593,0.8389,0.8389,0.8389,0.009281,1.4436,1,0.5336
19.10.00,10231.6,6066.48,6619.43,4836.86,14811.08,6218.9,1388.76,14845.14,0.6616,0.8436,0.8436,0.8436,0.009227,1.4464,1,0.5325
20.10.00,10485.2,6149.44,6618.43,4889.51,15198.73,6276.3,1396.93,14529.41,0.6616,0.8421,0.8421,0.8421,0.009193,1.4512,1,0.5305
21.10.00,10485.2,6149.44,6618.43,4889.51,15198.73,6276.3,1396.93,14529.41,0.6616,0.8421,0.8421,0.8421,0.009193,1.4512,1,0.5305
22.10.00,10485.2,6149.44,6618.43,4889.51,15198.73,6276.3,1396.93,14529.41,0.6616,0.8421,0.8421,0.8421,0.009193,1.4512,1,0.5305
23.10.00,10473,6182.34,6620.87,4906.67,15097.96,6315.9,1395.78,13989.84,0.6619,0.8354,0.8354,0.8354,0.00924,1.4537,1,0.5276
24.10.00,10352.1,6323.74,6802.81,5031.03,15148.19,6438.4,1398.13,13799.19,0.6595,0.8359,0.8359,0.8359,0.009279,1.45,1,0.5227
25.10.00,9511.8,6277.9,6748.22,4977.07,14840.47,6367.8,1364.9,13665.31,0.6592,0.8272,0.8272,0.8272,0.009237,1.432,1,0.5189
26.10.00,9428.7,6208.42,6767.9,4926.36,14858.43,6302.3,1364.44,14223.13,0.6557,0.8303,0.8303,0.8303,0.009229,1.4364,1,0.5169
27.10.00,9321.9,6268.93,6924.68,4965.92,14582.2,6366.5,1379.58,14691.68,0.654,0.8393,0.8393,0.8393,0.009203,1.455,1,0.5225
28.10.00,9321.9,6268.93,6924.68,4965.92,14582.2,6366.5,1379.58,14691.68,0.654,0.8393,0.8393,0.8393,0.009203,1.455,1,0.5225
29.10.00,9321.9,6268.93,6924.68,4965.92,14582.2,6366.5,1379.58,14691.68,0.654,0.8393,0.8393,0.8393,0.009203,1.455,1,0.5225
30.10.00,9253.1,6296.84,6926.57,4981.38,14464.56,6388.4,1398.66,14891.14,0.653,0.8411,0.8411,0.8411,0.009182,1.4493,1,0.523
31.10.00,9639.6,6397.66,7077.44,5057.46,14539.6,6438.4,1429.4,14867.23,0.6563,0.8489,0.8489,0.8489,0.009173,1.4477,1,0.526
01.11.00,9594,6409.05,7059.07,5085.47,14872.39,6457.6,1421.22,14791.19,0.652,0.8612,0.8612,0.8612,0.00924,1.4516,1,0.5212
02.11.00,9623.3,6400.31,7088.64,5092.63,14837.78,6392,1428.32,14791.19,0.653,0.8584,0.8584,0.8584,0.00924,1.4433,1,0.5208
03.11.00,9720.4,6398.92,7128.27,5101.4,14837.78,6385.4,1426.69,14533.96,0.6524,0.8666,0.8666,0.8666,0.009345,1.4485,1,0.5149
04.11.00,9720.4,6398.92,7128.27,5101.4,14837.78,6385.4,1426.69,14533.96,0.6524,0.8666,0.8666,0.8666,0.009345,1.4485,1,0.5149
05.11.00,9720.4,6398.92,7128.27,5101.4,14837.78,6385.4,1426.69,14533.96,0.6524,0.8666,0.8666,0.8666,0.009345,1.4485,1,0.5149
06.11.00,9714.2,6352.24,7136.3,5091.25,15371.44,6431,1432.19,14800.91,0.6532,0.8625,0.8625,0.8625,0.009306,1.4271,1,0.516
07.11.00,9576.8,6386.07,7076.28,5076.8,15340.33,6466.9,1431.87,14968.75,0.652,0.86,0.86,0.86,0.009341,1.4333,1,0.5123
08.11.00,9552.5,6336.03,7008.64,5055.05,15399.64,6477.4,1409.28,14656.3,0.6484,0.8555,0.8555,0.8555,0.009324,1.4232,1,0.5085
09.11.00,9411.5,6271.15,6959.5,5017.69,15060.05,6442.2,1400.14,14524.38,0.6454,0.8666,0.8666,0.8666,0.009308,1.4333,1,0.5079
10.11.00,9199.1,6147.49,6851.69,4934.47,14988.54,6400.2,1365.98,14625.95,0.6483,0.8596,0.8596,0.8596,0.009268,1.4254,1,0.5134
11.11.00,9199.1,6147.49,6851.69,4934.47,14988.54,6400.2,1365.98,14625.95,0.6483,0.8596,0.8596,0.8596,0.009268,1.4254,1,0.5134
12.11.00,9199.1,6147.49,6851.69,4934.47,14988.54,6400.2,1365.98,14625.95,0.6483,0.8596,0.8596,0.8596,0.009268,1.4254,1,0.5134
13.11.00,9115.1,6037.73,6742.1,4847.46,14664.64,6274.8,1351.26,14371.81,0.6473,0.8571,0.8571,0.8571,0.009286,1.4379,1,0.5123
14.11.00,9265.3,6225.98,6966.65,5011.12,14660.04,6412.9,1382.95,14540.27,0.647,0.8576,0.8576,0.8576,0.009245,1.4307,1,0.5126
15.11.00,9187.1,6301.78,6961.09,5053.48,14799.14,6432.3,1389.81,14540.27,0.6441,0.8575,0.8575,0.8575,0.009188,1.4269,1,0.5155
16.11.00,8964.2,6283.06,6842.11,5010.65,14587.03,6430.4,1372.32,14489.96,0.6428,0.8532,0.8532,0.8532,0.009176,1.4255,1,0.5127
17.11.00,8953,6161.92,6752.29,4961.54,14544.3,6440.1,1367.72,14323.22,0.6424,0.8478,0.8478,0.8478,0.009186,1.4227,1,0.5085
18.11.00,8953,6161.92,6752.29,4961.54,14544.3,6440.1,1367.72,14323.22,0.6424,0.8478,0.8478,0.8478,0.009186,1.4227,1,0.5085
19.11.00,8953,6161.92,6752.29,4961.54,14544.3,6440.1,1367.72,14323.22,0.6424,0.8478,0.8478,0.8478,0.009186,1.4227,1,0.5085
20.11.00,8935.1,6021.79,6609.48,4849.33,14531.65,6345,1342.62,14499.8,0.6422,0.8514,0.8514,0.8514,0.009096,1.424,1,0.5215
21.11.00,9013.9,6081.02,6678.07,4893.95,14408.46,6382.1,1347.35,14783.73,0.6444,0.844,0.844,0.844,0.009091,1.418,1,0.5208
22.11.00,8844.6,5944.7,6510.54,4783.35,14301.31,6221.4,1322.36,14576.98,0.6468,0.8457,0.8457,0.8457,0.009069,1.4072,1,0.5179
23.11.00,8924.7,6053.04,6601,4837.48,14301.31,6287.3,1322.36,14314.45,0.6473,0.8393,0.8393,0.8393,0.00906,1.3997,1,0.512
24.11.00,9024.4,6145.65,6664.18,4940.22,14315.35,6327.6,1341.77,14335.5,0.6497,0.838,0.838,0.838,0.008982,1.3994,1,0.5106
25.11.00,9024.4,6145.65,6664.18,4940.22,14315.35,6327.6,1341.77,14335.5,0.6497,0.838,0.838,0.838,0.008982,1.3994,1,0.5106
26.11.00,9024.4,6145.65,6664.18,4940.22,14315.35,6327.6,1341.77,14335.5,0.6497,0.838,0.838,0.838,0.008982,1.3994,1,0.5106
27.11.00,9127.4,6171.33,6696.91,4945.34,14720.39,6374.7,1348.97,14008.2,0.6508,0.8529,0.8529,0.8529,0.009032,1.4176,1,0.5075
28.11.00,8925.2,6069.22,6625.56,4893.46,14658.87,6249.8,1336.09,13913.85,0.6506,0.8559,0.8559,0.8559,0.00908,1.4178,1,0.5084
29.11.00,8821.1,6060.65,6598.32,4907.61,14507.64,6164.9,1341.91,13787.52,0.6475,0.8578,0.8578,0.8578,0.008995,1.4222,1,0.5113
30.11.00,8819.9,5928.08,6372.33,4790.08,14648.51,6142.2,1314.95,13287.39,0.6505,0.8729,0.8729,0.8729,0.009059,1.4251,1,0.5048
01.12.00,8941.2,5928.5,6512.91,4839.27,14835.33,6170.4,1315.23,13437.49,0.6467,0.8799,0.8799,0.8799,0.008989,1.4423,1,0.5066
02.12.00,8941.2,5928.5,6512.91,4839.27,14835.33,6170.4,1315.23,13437.49,0.6467,0.8799,0.8799,0.8799,0.008989,1.4423,1,0.5066
03.12.00,8941.2,5928.5,6512.91,4839.27,14835.33,6170.4,1315.23,13437.49,0.6467,0.8799,0.8799,0.8799,0.008989,1.4423,1,0.5066
04.12.00,8944.7,5791.51,6408.1,4734.72,14954.73,6158.7,1324.97,13510,0.6477,0.8857,0.8857,0.8857,0.009001,1.4516,1,0.5056
05.12.00,9279,5994.89,6637.09,4911.93,14695.05,6299,1376.54,14181.62,0.6481,0.8799,0.8799,0.8799,0.008996,1.4321,1,0.5109
06.12.00,9230.6,5985.24,6622.25,4869.48,14889.37,6273.3,1351.46,13945.41,0.6543,0.892,0.892,0.892,0.009076,1.4439,1,0.5071
